ResponseID,question,response
R_2OIrD7wgcwT6DaB,KeepYa_HU,5.285714286
R_2OIrD7wgcwT6DaB,Venom,3.714285714
R_2YFB83P1tCyKNNi,age,2
R_2YFB83P1tCyKNNi,gender,0
R_2YFB83P1tCyKNNi,whereareyoufrom,2
R_2YFB83P1tCyKNNi,timelisteningtomusic,1
R_2YFB83P1tCyKNNi,genderrep,2
R_2YFB83P1tCyKNNi,idealgenderrep,6
R_2YFB83P1tCyKNNi,menrep,4
R_2YFB83P1tCyKNNi,womenrep,4
R_2YFB83P1tCyKNNi,lyrics,6
R_2YFB83P1tCyKNNi,misogynistlyrics,7
R_2YFB83P1tCyKNNi,feministlyrics,5
R_2YFB83P1tCyKNNi,genderrepimportant,5
R_2YFB83P1tCyKNNi,politicallyrics,3
R_2YFB83P1tCyKNNi,FemNeu,0
R_2YFB83P1tCyKNNi,Q1,4.4
R_2YFB83P1tCyKNNi,Q2,4.8
R_2YFB83P1tCyKNNi,Q3,4.4
R_2YFB83P1tCyKNNi,Q4,3.8
R_2YFB83P1tCyKNNi,Q5,4.2
R_2YFB83P1tCyKNNi,Q6,5
R_2YFB83P1tCyKNNi,Q7,3.6
R_2YFB83P1tCyKNNi,Work_bitch,4.142857143
R_2YFB83P1tCyKNNi,ThePartys_over,3.714285714
R_2YFB83P1tCyKNNi,Detrim_stable,3.857142857
R_2YFB83P1tCyKNNi,Schoolin_life,4.571428571
R_2YFB83P1tCyKNNi,Introvert,3.857142857
R_SPkObSZG5EmcFTX,age,2
R_SPkObSZG5EmcFTX,gender,1
R_SPkObSZG5EmcFTX,whereareyoufrom,1
R_SPkObSZG5EmcFTX,timelisteningtomusic,2
R_SPkObSZG5EmcFTX,genderrep,6
R_SPkObSZG5EmcFTX,idealgenderrep,2
R_SPkObSZG5EmcFTX,menrep,1
R_SPkObSZG5EmcFTX,womenrep,2
R_SPkObSZG5EmcFTX,lyrics,1
R_SPkObSZG5EmcFTX,misogynistlyrics,1
R_SPkObSZG5EmcFTX,feministlyrics,1
R_SPkObSZG5EmcFTX,genderrepimportant,1
R_SPkObSZG5EmcFTX,politicallyrics,4
R_SPkObSZG5EmcFTX,FemNeu,1
R_SPkObSZG5EmcFTX,Q1,4.4
R_SPkObSZG5EmcFTX,Q2,4.6
R_SPkObSZG5EmcFTX,Q3,4.2
R_SPkObSZG5EmcFTX,Q4,4
R_SPkObSZG5EmcFTX,Q5,5.6
R_SPkObSZG5EmcFTX,Q6,1.8
R_SPkObSZG5EmcFTX,Q7,4.6
R_SPkObSZG5EmcFTX,The_man,3.857142857
R_SPkObSZG5EmcFTX,NotReady_TMN,3.571428571
R_SPkObSZG5EmcFTX,YouDont_om,3.857142857
R_SPkObSZG5EmcFTX,Ladies_first,4.428571429
R_SPkObSZG5EmcFTX,KeepYa_HU,5.142857143
R_1gSGwxPtdYJDQX7,age,2
R_1gSGwxPtdYJDQX7,gender,1
R_1gSGwxPtdYJDQX7,whereareyoufrom,3
R_1gSGwxPtdYJDQX7,timelisteningtomusic,3
R_1gSGwxPtdYJDQX7,genderrep,4
R_1gSGwxPtdYJDQX7,idealgenderrep,7
R_1gSGwxPtdYJDQX7,menrep,4
R_1gSGwxPtdYJDQX7,womenrep,4
R_1gSGwxPtdYJDQX7,lyrics,7
R_1gSGwxPtdYJDQX7,misogynistlyrics,6
R_1gSGwxPtdYJDQX7,feministlyrics,6
R_1gSGwxPtdYJDQX7,genderrepimportant,6
R_1gSGwxPtdYJDQX7,politicallyrics,5
R_1gSGwxPtdYJDQX7,FemNeu,0
R_1gSGwxPtdYJDQX7,Q1,5
R_1gSGwxPtdYJDQX7,Q2,4
R_1gSGwxPtdYJDQX7,Q3,3.6
R_1gSGwxPtdYJDQX7,Q4,3.2
R_1gSGwxPtdYJDQX7,Q5,3
R_1gSGwxPtdYJDQX7,Q6,4
R_1gSGwxPtdYJDQX7,Q7,3.6
R_1gSGwxPtdYJDQX7,LastFriday_night,3.857142857
R_1gSGwxPtdYJDQX7,Work_bitch,4.142857143
R_1gSGwxPtdYJDQX7,ThePartys_over,3.571428571
R_1gSGwxPtdYJDQX7,Rainbow,3.142857143
R_1gSGwxPtdYJDQX7,Ghetto_gospel,4.142857143
R_3FPbh9i4paPDRRd,age,2
R_3FPbh9i4paPDRRd,gender,1
R_3FPbh9i4paPDRRd,whereareyoufrom,1
R_3FPbh9i4paPDRRd,timelisteningtomusic,4
R_3FPbh9i4paPDRRd,genderrep,3
R_3FPbh9i4paPDRRd,idealgenderrep,7
R_3FPbh9i4paPDRRd,menrep,1
R_3FPbh9i4paPDRRd,womenrep,1
R_3FPbh9i4paPDRRd,lyrics,7
R_3FPbh9i4paPDRRd,misogynistlyrics,1
R_3FPbh9i4paPDRRd,feministlyrics,5
R_3FPbh9i4paPDRRd,genderrepimportant,4
R_3FPbh9i4paPDRRd,politicallyrics,5
R_3FPbh9i4paPDRRd,FemNeu,1
R_3FPbh9i4paPDRRd,Q1,3.8
R_3FPbh9i4paPDRRd,Q2,4.6
R_3FPbh9i4paPDRRd,Q3,3.6
R_3FPbh9i4paPDRRd,Q4,3
R_3FPbh9i4paPDRRd,Q5,4.6
R_3FPbh9i4paPDRRd,Q6,3.2
R_3FPbh9i4paPDRRd,Q7,3.6
R_3FPbh9i4paPDRRd,The_man,3.285714286
R_3FPbh9i4paPDRRd,YouDont_om,4.142857143
R_3FPbh9i4paPDRRd,GoodOl_BC,2.428571429
R_3FPbh9i4paPDRRd,KeepYa_HU,4.857142857
R_3FPbh9i4paPDRRd,Grown_woman,4.142857143
R_2EaYLHphTw8n9l1,age,2
R_2EaYLHphTw8n9l1,gender,1
R_2EaYLHphTw8n9l1,whereareyoufrom,5
R_2EaYLHphTw8n9l1,timelisteningtomusic,3
R_2EaYLHphTw8n9l1,genderrep,6
R_2EaYLHphTw8n9l1,idealgenderrep,2
R_2EaYLHphTw8n9l1,menrep,2
R_2EaYLHphTw8n9l1,womenrep,2
R_2EaYLHphTw8n9l1,lyrics,5
R_2EaYLHphTw8n9l1,misogynistlyrics,5
R_2EaYLHphTw8n9l1,feministlyrics,4
R_2EaYLHphTw8n9l1,genderrepimportant,2
R_2EaYLHphTw8n9l1,politicallyrics,6
R_2EaYLHphTw8n9l1,FemNeu,0
R_2EaYLHphTw8n9l1,Q1,5.4
R_2EaYLHphTw8n9l1,Q2,4
R_2EaYLHphTw8n9l1,Q3,4
R_2EaYLHphTw8n9l1,Q4,2.4
R_2EaYLHphTw8n9l1,Q5,3.8
R_2EaYLHphTw8n9l1,Q6,6
R_2EaYLHphTw8n9l1,Q7,3.8
R_2EaYLHphTw8n9l1,TheLucky_one,3.714285714
R_2EaYLHphTw8n9l1,WideOpen_spaces,3.571428571
R_2EaYLHphTw8n9l1,Detrim_stable,3.285714286
R_2EaYLHphTw8n9l1,Schoolin_life,4.285714286
R_2EaYLHphTw8n9l1,Introvert,3.285714286
R_3PStwdD9ptR3Qzt,age,2
R_3PStwdD9ptR3Qzt,gender,1
R_3PStwdD9ptR3Qzt,whereareyoufrom,1
R_3PStwdD9ptR3Qzt,timelisteningtomusic,3
R_3PStwdD9ptR3Qzt,genderrep,3
R_3PStwdD9ptR3Qzt,idealgenderrep,7
R_3PStwdD9ptR3Qzt,menrep,5
R_3PStwdD9ptR3Qzt,womenrep,6
R_3PStwdD9ptR3Qzt,lyrics,6
R_3PStwdD9ptR3Qzt,misogynistlyrics,7
R_3PStwdD9ptR3Qzt,feministlyrics,6
R_3PStwdD9ptR3Qzt,genderrepimportant,6
R_3PStwdD9ptR3Qzt,politicallyrics,5
R_3PStwdD9ptR3Qzt,FemNeu,1
R_3PStwdD9ptR3Qzt,Q1,5.4
R_3PStwdD9ptR3Qzt,Q2,4.8
R_3PStwdD9ptR3Qzt,Q3,5
R_3PStwdD9ptR3Qzt,Q4,3.8
R_3PStwdD9ptR3Qzt,Q5,4.8
R_3PStwdD9ptR3Qzt,Q6,2.6
R_3PStwdD9ptR3Qzt,Q7,4
R_3PStwdD9ptR3Qzt,Roar,4.285714286
R_3PStwdD9ptR3Qzt,NotReady_TMN,4.142857143
R_3PStwdD9ptR3Qzt,Ladies_first,4.571428571
R_3PStwdD9ptR3Qzt,GoodOl_BC,4
R_3PStwdD9ptR3Qzt,Venom,4.714285714
R_0dLPgLPgQxSnMhb,age,2
R_0dLPgLPgQxSnMhb,gender,1
R_0dLPgLPgQxSnMhb,whereareyoufrom,1
R_0dLPgLPgQxSnMhb,timelisteningtomusic,3
R_0dLPgLPgQxSnMhb,genderrep,6
R_0dLPgLPgQxSnMhb,idealgenderrep,6
R_0dLPgLPgQxSnMhb,menrep,4
R_0dLPgLPgQxSnMhb,womenrep,4
R_0dLPgLPgQxSnMhb,lyrics,6
R_0dLPgLPgQxSnMhb,misogynistlyrics,2
R_0dLPgLPgQxSnMhb,feministlyrics,3
R_0dLPgLPgQxSnMhb,genderrepimportant,1
R_0dLPgLPgQxSnMhb,politicallyrics,4
R_0dLPgLPgQxSnMhb,FemNeu,0
R_0dLPgLPgQxSnMhb,Q1,3.6
R_0dLPgLPgQxSnMhb,Q2,4.2
R_0dLPgLPgQxSnMhb,Q3,4
R_0dLPgLPgQxSnMhb,Q4,3.2
R_0dLPgLPgQxSnMhb,Q5,4.8
R_0dLPgLPgQxSnMhb,Q6,1.6
R_0dLPgLPgQxSnMhb,Q7,2
R_0dLPgLPgQxSnMhb,TheLucky_one,2.857142857
R_0dLPgLPgQxSnMhb,ThePartys_over,2.857142857
R_0dLPgLPgQxSnMhb,Rainbow,2.857142857
R_0dLPgLPgQxSnMhb,Ghetto_gospel,4.571428571
R_0dLPgLPgQxSnMhb,Introvert,3.571428571
R_1I9QMFlsS0pvU9K,age,2
R_1I9QMFlsS0pvU9K,gender,1
R_1I9QMFlsS0pvU9K,whereareyoufrom,1
R_1I9QMFlsS0pvU9K,timelisteningtomusic,3
R_1I9QMFlsS0pvU9K,genderrep,3
R_1I9QMFlsS0pvU9K,idealgenderrep,7
R_1I9QMFlsS0pvU9K,menrep,1
R_1I9QMFlsS0pvU9K,womenrep,1
R_1I9QMFlsS0pvU9K,lyrics,5
R_1I9QMFlsS0pvU9K,misogynistlyrics,3
R_1I9QMFlsS0pvU9K,feministlyrics,2
R_1I9QMFlsS0pvU9K,genderrepimportant,3
R_1I9QMFlsS0pvU9K,politicallyrics,6
R_1I9QMFlsS0pvU9K,FemNeu,0
R_1I9QMFlsS0pvU9K,Q1,5
R_1I9QMFlsS0pvU9K,Q2,4.8
R_1I9QMFlsS0pvU9K,Q3,3.6
R_1I9QMFlsS0pvU9K,Q4,3
R_1I9QMFlsS0pvU9K,Q5,4.8
R_1I9QMFlsS0pvU9K,Q6,2.6
R_1I9QMFlsS0pvU9K,Q7,3.6
R_1I9QMFlsS0pvU9K,LastFriday_night,3.571428571
R_1I9QMFlsS0pvU9K,WideOpen_spaces,4.571428571
R_1I9QMFlsS0pvU9K,Work_bitch,3
R_1I9QMFlsS0pvU9K,Detrim_stable,4
R_1I9QMFlsS0pvU9K,Schoolin_life,4.428571429
R_3I6442G1syn2NmE,age,2
R_3I6442G1syn2NmE,gender,0
R_3I6442G1syn2NmE,whereareyoufrom,1
R_3I6442G1syn2NmE,timelisteningtomusic,2
R_3I6442G1syn2NmE,genderrep,2
R_3I6442G1syn2NmE,idealgenderrep,7
R_3I6442G1syn2NmE,menrep,1
R_3I6442G1syn2NmE,womenrep,5
R_3I6442G1syn2NmE,lyrics,5
R_3I6442G1syn2NmE,misogynistlyrics,5
R_3I6442G1syn2NmE,feministlyrics,7
R_3I6442G1syn2NmE,genderrepimportant,6
R_3I6442G1syn2NmE,politicallyrics,4
R_3I6442G1syn2NmE,FemNeu,1
R_3I6442G1syn2NmE,Q1,4.2
R_3I6442G1syn2NmE,Q2,3.8
R_3I6442G1syn2NmE,Q3,3.6
R_3I6442G1syn2NmE,Q4,4.8
R_3I6442G1syn2NmE,Q5,4.4
R_3I6442G1syn2NmE,Q6,2.6
R_3I6442G1syn2NmE,Q7,5
R_3I6442G1syn2NmE,Roar,4.428571429
R_3I6442G1syn2NmE,Strongeer,4.571428571
R_3I6442G1syn2NmE,Ladies_first,2.142857143
R_3I6442G1syn2NmE,GoodOl_BC,4.142857143
R_3I6442G1syn2NmE,Grown_woman,5
R_1hQYRIA6VttPmM0,age,2
R_1hQYRIA6VttPmM0,gender,1
R_1hQYRIA6VttPmM0,whereareyoufrom,1
R_1hQYRIA6VttPmM0,timelisteningtomusic,3
R_1hQYRIA6VttPmM0,genderrep,2
R_1hQYRIA6VttPmM0,idealgenderrep,7
R_1hQYRIA6VttPmM0,menrep,1
R_1hQYRIA6VttPmM0,womenrep,5
R_1hQYRIA6VttPmM0,lyrics,3
R_1hQYRIA6VttPmM0,misogynistlyrics,5
R_1hQYRIA6VttPmM0,feministlyrics,1
R_1hQYRIA6VttPmM0,genderrepimportant,4
R_1hQYRIA6VttPmM0,politicallyrics,1
R_1hQYRIA6VttPmM0,FemNeu,1
R_1hQYRIA6VttPmM0,Q1,4.8
R_1hQYRIA6VttPmM0,Q2,5.2
R_1hQYRIA6VttPmM0,Q3,4.8
R_1hQYRIA6VttPmM0,Q4,4.4
R_1hQYRIA6VttPmM0,Q5,6.2
R_1hQYRIA6VttPmM0,Q6,7
R_1hQYRIA6VttPmM0,Q7,4
R_1hQYRIA6VttPmM0,The_man,3.428571429
R_1hQYRIA6VttPmM0,Strongeer,3.571428571
R_1hQYRIA6VttPmM0,YouDont_om,4.857142857
R_1hQYRIA6VttPmM0,KeepYa_HU,4.714285714
R_1hQYRIA6VttPmM0,Grown_woman,5.142857143
R_z0xWF84I0SJQ0oN,age,2
R_z0xWF84I0SJQ0oN,gender,0
R_z0xWF84I0SJQ0oN,whereareyoufrom,1
R_z0xWF84I0SJQ0oN,timelisteningtomusic,2
R_z0xWF84I0SJQ0oN,genderrep,3
R_z0xWF84I0SJQ0oN,idealgenderrep,7
R_z0xWF84I0SJQ0oN,menrep,2
R_z0xWF84I0SJQ0oN,womenrep,2
R_z0xWF84I0SJQ0oN,lyrics,6
R_z0xWF84I0SJQ0oN,misogynistlyrics,3
R_z0xWF84I0SJQ0oN,feministlyrics,6
R_z0xWF84I0SJQ0oN,genderrepimportant,4
R_z0xWF84I0SJQ0oN,politicallyrics,5
R_z0xWF84I0SJQ0oN,FemNeu,1
R_z0xWF84I0SJQ0oN,Q1,5.2
R_z0xWF84I0SJQ0oN,Q2,4.8
R_z0xWF84I0SJQ0oN,Q3,3.6
R_z0xWF84I0SJQ0oN,Q4,5
R_z0xWF84I0SJQ0oN,Q5,5.2
R_z0xWF84I0SJQ0oN,Q6,2.4
R_z0xWF84I0SJQ0oN,Q7,4.6
R_z0xWF84I0SJQ0oN,The_man,4.142857143
R_z0xWF84I0SJQ0oN,NotReady_TMN,3
R_z0xWF84I0SJQ0oN,YouDont_om,4.428571429
R_z0xWF84I0SJQ0oN,KeepYa_HU,5.571428571
R_z0xWF84I0SJQ0oN,Venom,4.857142857
R_2cAWLZvs7jZo5TQ,age,2
R_2cAWLZvs7jZo5TQ,gender,1
R_2cAWLZvs7jZo5TQ,whereareyoufrom,1
R_2cAWLZvs7jZo5TQ,timelisteningtomusic,2
R_2cAWLZvs7jZo5TQ,genderrep,1
R_2cAWLZvs7jZo5TQ,idealgenderrep,7
R_2cAWLZvs7jZo5TQ,menrep,2
R_2cAWLZvs7jZo5TQ,womenrep,6
R_2cAWLZvs7jZo5TQ,lyrics,6
R_2cAWLZvs7jZo5TQ,misogynistlyrics,6
R_2cAWLZvs7jZo5TQ,feministlyrics,2
R_2cAWLZvs7jZo5TQ,genderrepimportant,6
R_2cAWLZvs7jZo5TQ,politicallyrics,6
R_2cAWLZvs7jZo5TQ,FemNeu,1
R_2cAWLZvs7jZo5TQ,Q1,5.8
R_2cAWLZvs7jZo5TQ,Q2,6
R_2cAWLZvs7jZo5TQ,Q3,6
R_2cAWLZvs7jZo5TQ,Q4,4.4
R_2cAWLZvs7jZo5TQ,Q5,5.8
R_2cAWLZvs7jZo5TQ,Q6,1.8
R_2cAWLZvs7jZo5TQ,Q7,6.4
R_2cAWLZvs7jZo5TQ,The_man,4.857142857
R_2cAWLZvs7jZo5TQ,Roar,4.428571429
R_2cAWLZvs7jZo5TQ,YouDont_om,6
R_2cAWLZvs7jZo5TQ,GoodOl_BC,5.142857143
R_2cAWLZvs7jZo5TQ,KeepYa_HU,5.428571429
R_24q4YVUBvMAzLul,age,2
R_24q4YVUBvMAzLul,gender,0
R_24q4YVUBvMAzLul,whereareyoufrom,1
R_24q4YVUBvMAzLul,timelisteningtomusic,2
R_24q4YVUBvMAzLul,genderrep,1
R_24q4YVUBvMAzLul,idealgenderrep,7
R_24q4YVUBvMAzLul,menrep,2
R_24q4YVUBvMAzLul,womenrep,5
R_24q4YVUBvMAzLul,lyrics,3
R_24q4YVUBvMAzLul,misogynistlyrics,7
R_24q4YVUBvMAzLul,feministlyrics,6
R_24q4YVUBvMAzLul,genderrepimportant,7
R_24q4YVUBvMAzLul,politicallyrics,2
R_24q4YVUBvMAzLul,FemNeu,0
R_24q4YVUBvMAzLul,Q1,4.6
R_24q4YVUBvMAzLul,Q2,4.6
R_24q4YVUBvMAzLul,Q3,3.8
R_24q4YVUBvMAzLul,Q4,3.6
R_24q4YVUBvMAzLul,Q5,4.2
R_24q4YVUBvMAzLul,Q6,1.6
R_24q4YVUBvMAzLul,Q7,3.8
R_24q4YVUBvMAzLul,WideOpen_spaces,4.142857143
R_24q4YVUBvMAzLul,Work_bitch,3.285714286
R_24q4YVUBvMAzLul,Detrim_stable,3.285714286
R_24q4YVUBvMAzLul,Ghetto_gospel,4
R_24q4YVUBvMAzLul,Schoolin_life,4
R_1gGbnAyc0hpbofx,age,2
R_1gGbnAyc0hpbofx,gender,0
R_1gGbnAyc0hpbofx,whereareyoufrom,1
R_1gGbnAyc0hpbofx,timelisteningtomusic,2
R_1gGbnAyc0hpbofx,genderrep,2
R_1gGbnAyc0hpbofx,idealgenderrep,7
R_1gGbnAyc0hpbofx,menrep,2
R_1gGbnAyc0hpbofx,womenrep,4
R_1gGbnAyc0hpbofx,lyrics,3
R_1gGbnAyc0hpbofx,misogynistlyrics,7
R_1gGbnAyc0hpbofx,feministlyrics,2
R_1gGbnAyc0hpbofx,genderrepimportant,6
R_1gGbnAyc0hpbofx,politicallyrics,5
R_1gGbnAyc0hpbofx,FemNeu,1
R_1gGbnAyc0hpbofx,Q1,5.4
R_1gGbnAyc0hpbofx,Q2,4.8
R_1gGbnAyc0hpbofx,Q3,4.4
R_1gGbnAyc0hpbofx,Q4,4.6
R_1gGbnAyc0hpbofx,Q5,5.8
R_1gGbnAyc0hpbofx,Q6,1.6
R_1gGbnAyc0hpbofx,Q7,3.8
R_1gGbnAyc0hpbofx,Roar,3.714285714
R_1gGbnAyc0hpbofx,Strongeer,3.857142857
R_1gGbnAyc0hpbofx,GoodOl_BC,3.857142857
R_1gGbnAyc0hpbofx,KeepYa_HU,5.428571429
R_1gGbnAyc0hpbofx,Grown_woman,4.857142857
R_2hkwku90fK8MvJf,age,2
R_2hkwku90fK8MvJf,gender,0
R_2hkwku90fK8MvJf,whereareyoufrom,1
R_2hkwku90fK8MvJf,timelisteningtomusic,2
R_2hkwku90fK8MvJf,genderrep,5
R_2hkwku90fK8MvJf,idealgenderrep,7
R_2hkwku90fK8MvJf,menrep,1
R_2hkwku90fK8MvJf,womenrep,7
R_2hkwku90fK8MvJf,lyrics,3
R_2hkwku90fK8MvJf,misogynistlyrics,7
R_2hkwku90fK8MvJf,feministlyrics,5
R_2hkwku90fK8MvJf,genderrepimportant,7
R_2hkwku90fK8MvJf,politicallyrics,2
R_2hkwku90fK8MvJf,FemNeu,1
R_2hkwku90fK8MvJf,Q1,5
R_2hkwku90fK8MvJf,Q2,4.4
R_2hkwku90fK8MvJf,Q3,4.4
R_2hkwku90fK8MvJf,Q4,3.8
R_2hkwku90fK8MvJf,Q5,5
R_2hkwku90fK8MvJf,Q6,1.4
R_2hkwku90fK8MvJf,Q7,5.2
R_2hkwku90fK8MvJf,The_man,4.142857143
R_2hkwku90fK8MvJf,NotReady_TMN,3.857142857
R_2hkwku90fK8MvJf,YouDont_om,4
R_2hkwku90fK8MvJf,Ladies_first,4.428571429
R_2hkwku90fK8MvJf,Venom,4.428571429
R_rdQzU2KEmLzmxEt,age,2
R_rdQzU2KEmLzmxEt,gender,1
R_rdQzU2KEmLzmxEt,whereareyoufrom,1
R_rdQzU2KEmLzmxEt,timelisteningtomusic,2
R_rdQzU2KEmLzmxEt,genderrep,3
R_rdQzU2KEmLzmxEt,idealgenderrep,6
R_rdQzU2KEmLzmxEt,menrep,1
R_rdQzU2KEmLzmxEt,womenrep,7
R_rdQzU2KEmLzmxEt,lyrics,6
R_rdQzU2KEmLzmxEt,misogynistlyrics,7
R_rdQzU2KEmLzmxEt,feministlyrics,1
R_rdQzU2KEmLzmxEt,genderrepimportant,7
R_rdQzU2KEmLzmxEt,politicallyrics,7
R_rdQzU2KEmLzmxEt,FemNeu,1
R_rdQzU2KEmLzmxEt,Q1,6.6
R_rdQzU2KEmLzmxEt,Q2,6.2
R_rdQzU2KEmLzmxEt,Q3,5.8
R_rdQzU2KEmLzmxEt,Q4,5.4
R_rdQzU2KEmLzmxEt,Q5,6.6
R_rdQzU2KEmLzmxEt,Q6,1.2
R_rdQzU2KEmLzmxEt,Q7,6.8
R_rdQzU2KEmLzmxEt,NotReady_TMN,6.142857143
R_rdQzU2KEmLzmxEt,Strongeer,5.428571429
R_rdQzU2KEmLzmxEt,Ladies_first,4.857142857
R_rdQzU2KEmLzmxEt,Grown_woman,5.571428571
R_rdQzU2KEmLzmxEt,Venom,5.571428571
R_1hKlQvUfnxe3SJh,age,2
R_1hKlQvUfnxe3SJh,gender,0
R_1hKlQvUfnxe3SJh,whereareyoufrom,1
R_1hKlQvUfnxe3SJh,timelisteningtomusic,3
R_1hKlQvUfnxe3SJh,genderrep,5
R_1hKlQvUfnxe3SJh,idealgenderrep,6
R_1hKlQvUfnxe3SJh,menrep,5
R_1hKlQvUfnxe3SJh,womenrep,5
R_1hKlQvUfnxe3SJh,lyrics,6
R_1hKlQvUfnxe3SJh,misogynistlyrics,5
R_1hKlQvUfnxe3SJh,feministlyrics,5
R_1hKlQvUfnxe3SJh,genderrepimportant,5
R_1hKlQvUfnxe3SJh,politicallyrics,3
R_1hKlQvUfnxe3SJh,FemNeu,0
R_1hKlQvUfnxe3SJh,Q1,5.4
R_1hKlQvUfnxe3SJh,Q2,4.4
R_1hKlQvUfnxe3SJh,Q3,4
R_1hKlQvUfnxe3SJh,Q4,3.8
R_1hKlQvUfnxe3SJh,Q5,4.6
R_1hKlQvUfnxe3SJh,Q6,2.6
R_1hKlQvUfnxe3SJh,Q7,2.8
R_1hKlQvUfnxe3SJh,TheLucky_one,4.571428571
R_1hKlQvUfnxe3SJh,LastFriday_night,3.571428571
R_1hKlQvUfnxe3SJh,WideOpen_spaces,2.571428571
R_1hKlQvUfnxe3SJh,Ghetto_gospel,4.285714286
R_1hKlQvUfnxe3SJh,Schoolin_life,4.714285714
R_25M9FZ53JmePsjz,age,2
R_25M9FZ53JmePsjz,gender,0
R_25M9FZ53JmePsjz,whereareyoufrom,1
R_25M9FZ53JmePsjz,timelisteningtomusic,3
R_25M9FZ53JmePsjz,genderrep,3
R_25M9FZ53JmePsjz,idealgenderrep,7
R_25M9FZ53JmePsjz,menrep,1
R_25M9FZ53JmePsjz,womenrep,4
R_25M9FZ53JmePsjz,lyrics,7
R_25M9FZ53JmePsjz,misogynistlyrics,6
R_25M9FZ53JmePsjz,feministlyrics,2
R_25M9FZ53JmePsjz,genderrepimportant,5
R_25M9FZ53JmePsjz,politicallyrics,6
R_25M9FZ53JmePsjz,FemNeu,1
R_25M9FZ53JmePsjz,Q1,6.4
R_25M9FZ53JmePsjz,Q2,5.4
R_25M9FZ53JmePsjz,Q3,5.8
R_25M9FZ53JmePsjz,Q4,5.8
R_25M9FZ53JmePsjz,Q5,5.6
R_25M9FZ53JmePsjz,Q6,2.4
R_25M9FZ53JmePsjz,Q7,5.6
R_25M9FZ53JmePsjz,The_man,5.142857143
R_25M9FZ53JmePsjz,NotReady_TMN,5.285714286
R_25M9FZ53JmePsjz,GoodOl_BC,5.428571429
R_25M9FZ53JmePsjz,Grown_woman,5
R_25M9FZ53JmePsjz,Venom,5.571428571
R_2czqiyfj4pJSQ4k,age,2
R_2czqiyfj4pJSQ4k,gender,0
R_2czqiyfj4pJSQ4k,whereareyoufrom,1
R_2czqiyfj4pJSQ4k,timelisteningtomusic,1
R_2czqiyfj4pJSQ4k,genderrep,4
R_2czqiyfj4pJSQ4k,idealgenderrep,6
R_2czqiyfj4pJSQ4k,menrep,1
R_2czqiyfj4pJSQ4k,womenrep,1
R_2czqiyfj4pJSQ4k,lyrics,4
R_2czqiyfj4pJSQ4k,misogynistlyrics,6
R_2czqiyfj4pJSQ4k,feministlyrics,2
R_2czqiyfj4pJSQ4k,genderrepimportant,4
R_2czqiyfj4pJSQ4k,politicallyrics,4
R_2czqiyfj4pJSQ4k,FemNeu,0
R_2czqiyfj4pJSQ4k,Q1,5.2
R_2czqiyfj4pJSQ4k,Q2,4.4
R_2czqiyfj4pJSQ4k,Q3,5
R_2czqiyfj4pJSQ4k,Q4,3.6
R_2czqiyfj4pJSQ4k,Q5,4.2
R_2czqiyfj4pJSQ4k,Q6,2.4
R_2czqiyfj4pJSQ4k,Q7,3.6
R_2czqiyfj4pJSQ4k,ThePartys_over,4
R_2czqiyfj4pJSQ4k,Rainbow,4.428571429
R_2czqiyfj4pJSQ4k,Ghetto_gospel,4.857142857
R_2czqiyfj4pJSQ4k,Schoolin_life,2.857142857
R_2czqiyfj4pJSQ4k,Introvert,4.142857143
R_3OjhF1Jzh6aSzi0,age,2
R_3OjhF1Jzh6aSzi0,gender,1
R_3OjhF1Jzh6aSzi0,whereareyoufrom,1
R_3OjhF1Jzh6aSzi0,timelisteningtomusic,2
R_3OjhF1Jzh6aSzi0,genderrep,6
R_3OjhF1Jzh6aSzi0,idealgenderrep,6
R_3OjhF1Jzh6aSzi0,menrep,2
R_3OjhF1Jzh6aSzi0,womenrep,2
R_3OjhF1Jzh6aSzi0,lyrics,6
R_3OjhF1Jzh6aSzi0,misogynistlyrics,2
R_3OjhF1Jzh6aSzi0,feministlyrics,2
R_3OjhF1Jzh6aSzi0,genderrepimportant,2
R_3OjhF1Jzh6aSzi0,politicallyrics,2
R_3OjhF1Jzh6aSzi0,FemNeu,0
R_3OjhF1Jzh6aSzi0,Q1,6.4
R_3OjhF1Jzh6aSzi0,Q2,6.4
R_3OjhF1Jzh6aSzi0,Q3,4
R_3OjhF1Jzh6aSzi0,Q4,5.2
R_3OjhF1Jzh6aSzi0,Q5,4.8
R_3OjhF1Jzh6aSzi0,Q6,7
R_3OjhF1Jzh6aSzi0,Q7,1.6
R_3OjhF1Jzh6aSzi0,TheLucky_one,3.714285714
R_3OjhF1Jzh6aSzi0,LastFriday_night,4.142857143
R_3OjhF1Jzh6aSzi0,Detrim_stable,4.714285714
R_3OjhF1Jzh6aSzi0,Schoolin_life,4.142857143
R_3OjhF1Jzh6aSzi0,Introvert,4.285714286
R_1GTGJe2ib4M5Kbk,age,2
R_1GTGJe2ib4M5Kbk,gender,1
R_1GTGJe2ib4M5Kbk,whereareyoufrom,1
R_1GTGJe2ib4M5Kbk,timelisteningtomusic,4
R_1GTGJe2ib4M5Kbk,genderrep,3
R_1GTGJe2ib4M5Kbk,idealgenderrep,7
R_1GTGJe2ib4M5Kbk,menrep,1
R_1GTGJe2ib4M5Kbk,womenrep,1
R_1GTGJe2ib4M5Kbk,lyrics,6
